id,method_id,annotation_type_id,annotation_category,entity_type,entity_id,value,created_at,updated_at
"504983","9","6","prediction","articles","985777","{""claims"": []}","2021-02-06 17:39:09.467381+01","2021-02-06 17:39:09.467381+01"
"504984","9","6","prediction","articles","985778","{""claims"": []}","2021-02-06 17:39:10.616305+01","2021-02-06 17:39:10.616305+01"
"504985","9","6","prediction","articles","985779","{""claims"": []}","2021-02-06 17:39:11.679354+01","2021-02-06 17:39:11.679354+01"
"504991","9","6","prediction","articles","985792","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 7712, ""presence"": ""yes"", ""stance_score"": 0.4642816185951233, ""presence_score"": 0.35136286570110836, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:39:18.035165+01","2021-02-06 17:39:18.035165+01"
"504999","9","6","prediction","articles","985827","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 3680, ""presence"": ""yes"", ""stance_score"": 0.7783836722373962, ""presence_score"": 0.3646946866134191, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:39:26.422117+01","2021-02-06 17:39:26.422117+01"
"504974","9","6","prediction","articles","985534","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 5255, ""presence"": ""yes"", ""stance_score"": 0.9542934894561768, ""presence_score"": 0.3539649789772625, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:38:59.20408+01","2022-02-09 03:55:24.964222+01"
"504917","9","6","prediction","articles","985286","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9855439066886902, ""presence_score"": 0.3608418223956786, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2093, ""presence"": ""yes"", ""stance_score"": 0.9912944436073303, ""presence_score"": 0.4994727513814569, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:37:57.344263+01","2021-07-21 04:36:05.128525+02"
"505001","9","6","prediction","articles","985829","{""claims"": []}","2021-02-06 17:39:28.356596+01","2022-03-09 21:48:33.134956+01"
"504926","9","6","prediction","articles","985310","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9962131977081299, ""presence_score"": 0.46724836187106655, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:38:06.585962+01","2021-07-21 04:37:27.351822+02"
"504939","9","6","prediction","articles","985389","{""claims"": []}","2021-02-06 17:38:22.614624+01","2022-03-09 21:45:20.066049+01"
"505009","9","6","prediction","articles","985842","{""claims"": []}","2021-02-06 17:39:36.658547+01","2022-03-09 21:48:41.561137+01"
"504924","9","6","prediction","articles","985308","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 3054, ""presence"": ""yes"", ""stance_score"": 0.9715554714202881, ""presence_score"": 0.46999155145459953, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:38:03.02605+01","2021-09-11 19:34:10.130783+02"
"504946","9","6","prediction","articles","985405","{""claims"": []}","2021-02-06 17:38:29.068438+01","2021-02-06 17:38:29.068438+01"
"504947","9","6","prediction","articles","985406","{""claims"": []}","2021-02-06 17:38:29.808102+01","2021-02-06 17:38:29.808102+01"
"504951","9","6","prediction","articles","985415","{""claims"": []}","2021-02-06 17:38:32.945977+01","2021-02-06 17:38:32.945977+01"
"504953","9","6","prediction","articles","985422","{""claims"": []}","2021-02-06 17:38:35.249105+01","2021-02-06 17:38:35.249105+01"
"504955","9","6","prediction","articles","985428","{""claims"": []}","2021-02-06 17:38:37.167557+01","2021-02-06 17:38:37.167557+01"
"504957","9","6","prediction","articles","985431","{""claims"": []}","2021-02-06 17:38:38.670407+01","2021-02-06 17:38:38.670407+01"
"504961","9","6","prediction","articles","985443","{""claims"": []}","2021-02-06 17:38:42.432528+01","2021-02-06 17:38:42.432528+01"
"504962","9","6","prediction","articles","985447","{""claims"": []}","2021-02-06 17:38:43.092528+01","2021-02-06 17:38:43.092528+01"
"504964","9","6","prediction","articles","985454","{""claims"": []}","2021-02-06 17:38:44.636928+01","2021-02-06 17:38:44.636928+01"
"504969","9","6","prediction","articles","985520","{""claims"": []}","2021-02-06 17:38:51.195045+01","2021-02-06 17:38:51.195045+01"
"504986","9","6","prediction","articles","985780","{""claims"": []}","2021-02-06 17:39:12.738201+01","2021-02-06 17:39:12.738201+01"
"504987","9","6","prediction","articles","985781","{""claims"": []}","2021-02-06 17:39:13.775507+01","2021-02-06 17:39:13.775507+01"
"504994","9","6","prediction","articles","985815","{""claims"": []}","2021-02-06 17:39:21.332033+01","2021-02-06 17:39:21.332033+01"
"504998","9","6","prediction","articles","985824","{""claims"": []}","2021-02-06 17:39:25.597859+01","2021-02-06 17:39:25.597859+01"
"505002","9","6","prediction","articles","985830","{""claims"": []}","2021-02-06 17:39:29.402507+01","2021-02-06 17:39:29.402507+01"
"505004","9","6","prediction","articles","985833","{""claims"": []}","2021-02-06 17:39:31.052948+01","2021-02-06 17:39:31.052948+01"
"505013","9","6","prediction","articles","985953","{""claims"": []}","2021-02-06 17:39:41.861767+01","2021-02-06 17:39:41.861767+01"
"505014","9","6","prediction","articles","985958","{""claims"": []}","2021-02-06 17:39:42.650981+01","2021-02-06 17:39:42.650981+01"
"505020","9","6","prediction","articles","985973","{""claims"": []}","2021-02-06 17:39:48.807156+01","2021-02-06 17:39:48.807156+01"
"505044","9","6","prediction","articles","986123","{""claims"": []}","2021-02-06 17:40:11.261142+01","2021-02-06 17:40:11.261142+01"
"505050","9","6","prediction","articles","986161","{""claims"": []}","2021-02-06 17:40:18.537894+01","2021-02-06 17:40:18.537894+01"
"505051","9","6","prediction","articles","986162","{""claims"": []}","2021-02-06 17:40:19.229005+01","2021-02-06 17:40:19.229005+01"
"505053","9","6","prediction","articles","986164","{""claims"": [{""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 7703, ""presence"": ""yes"", ""stance_score"": 0.9513993859291077, ""presence_score"": 0.35159283838755456, ""partial_veracity"": ""true""}]}","2021-02-06 17:40:21.295343+01","2021-02-06 17:40:21.295343+01"
"505058","9","6","prediction","articles","986174","{""claims"": []}","2021-02-06 17:40:25.021968+01","2021-02-06 17:40:25.021968+01"
"505062","9","6","prediction","articles","986188","{""claims"": []}","2021-02-06 17:40:28.936542+01","2021-02-06 17:40:28.936542+01"
"505071","9","6","prediction","articles","986206","{""claims"": []}","2021-02-06 17:40:39.366018+01","2021-02-06 17:40:39.366018+01"
"505075","9","6","prediction","articles","986254","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 7543, ""presence"": ""yes"", ""stance_score"": 0.9877780079841614, ""presence_score"": 0.3584489709343661, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:40:42.916172+01","2021-02-06 17:40:42.916172+01"
"505080","9","6","prediction","articles","986274","{""claims"": []}","2021-02-06 17:40:47.610402+01","2021-02-06 17:40:47.610402+01"
"505090","9","6","prediction","articles","986327","{""claims"": []}","2021-02-06 17:40:58.309496+01","2021-02-06 17:40:58.309496+01"
"505099","9","6","prediction","articles","984688","{""claims"": []}","2021-02-06 17:41:07.084456+01","2021-02-06 17:41:07.084456+01"
"505110","9","6","prediction","articles","984711","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 5336, ""presence"": ""yes"", ""stance_score"": 0.9325291514396667, ""presence_score"": 0.37829128309963395, ""partial_veracity"": ""false""}]}","2021-02-06 17:41:21.589345+01","2021-02-06 17:41:21.589345+01"
"505111","9","6","prediction","articles","984717","{""claims"": []}","2021-02-06 17:41:22.870819+01","2021-02-06 17:41:22.870819+01"
"505122","9","6","prediction","articles","984733","{""claims"": []}","2021-02-06 17:41:40.487382+01","2021-02-06 17:41:40.487382+01"
"505130","9","6","prediction","articles","984747","{""claims"": []}","2021-02-06 17:41:49.993828+01","2021-02-06 17:41:49.993828+01"
"505134","9","6","prediction","articles","984753","{""claims"": []}","2021-02-06 17:41:53.054455+01","2021-02-06 17:41:53.054455+01"
"505135","9","6","prediction","articles","984754","{""claims"": []}","2021-02-06 17:41:54.022105+01","2021-02-06 17:41:54.022105+01"
"505139","9","6","prediction","articles","984759","{""claims"": []}","2021-02-06 17:41:57.507627+01","2021-02-06 17:41:57.507627+01"
"505142","9","6","prediction","articles","984763","{""claims"": []}","2021-02-06 17:42:00.259091+01","2021-02-06 17:42:00.259091+01"
"505081","9","6","prediction","articles","986275","{""claims"": []}","2021-02-06 17:40:48.927781+01","2022-03-09 21:51:56.225138+01"
"505107","9","6","prediction","articles","984699","{""claims"": []}","2021-02-06 17:41:16.579698+01","2022-03-09 21:38:42.667896+01"
"505016","9","6","prediction","articles","985968","{""claims"": []}","2021-02-06 17:39:45.115075+01","2022-03-09 21:49:40.255625+01"
"504972","9","6","prediction","articles","985528","{""claims"": []}","2021-02-06 17:38:55.860398+01","2021-09-25 09:24:48.551993+02"
"504970","9","6","prediction","articles","985526","{""claims"": []}","2021-02-06 17:38:52.347131+01","2021-05-07 15:56:06.289423+02"
"505100","9","6","prediction","articles","984690","{""claims"": []}","2021-02-06 17:41:08.470164+01","2022-03-09 21:38:35.291648+01"
"505000","9","6","prediction","articles","985828","{""claims"": []}","2021-02-06 17:39:27.093632+01","2022-03-03 17:12:49.115875+01"
"505189","9","6","prediction","articles","984833","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 5596, ""presence"": ""yes"", ""stance_score"": 0.70451420545578, ""presence_score"": 0.369587950602616, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:42:57.584982+01","2022-03-09 21:40:14.427932+01"
"504967","9","6","prediction","articles","985493","{""claims"": []}","2021-02-06 17:38:48.334904+01","2021-06-23 03:48:59.624364+02"
"505038","9","6","prediction","articles","986007","{""claims"": []}","2021-02-06 17:40:05.413526+01","2022-03-09 21:49:45.940336+01"
"317575","9","6","prediction","articles","283820","{""claims"": []}","2020-03-08 16:17:27.101774+01","2022-03-15 03:26:44.996866+01"
"505174","9","6","prediction","articles","984811","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 7278, ""presence"": ""yes"", ""stance_score"": 0.6121323108673096, ""presence_score"": 0.4094660332805342, ""partial_veracity"": ""false""}]}","2021-02-06 17:42:38.703028+01","2022-03-09 21:39:53.865697+01"
"504977","9","6","prediction","articles","985751","{""claims"": []}","2021-02-06 17:39:03.560985+01","2021-02-06 17:39:03.560985+01"
"504980","9","6","prediction","articles","985758","{""claims"": []}","2021-02-06 17:39:06.577389+01","2021-02-06 17:39:06.577389+01"
"504990","9","6","prediction","articles","985787","{""claims"": []}","2021-02-06 17:39:16.973342+01","2021-02-06 17:39:16.973342+01"
"504993","9","6","prediction","articles","985812","{""claims"": []}","2021-02-06 17:39:19.968788+01","2021-02-06 17:39:19.968788+01"
"505006","9","6","prediction","articles","985838","{""claims"": []}","2021-02-06 17:39:32.823568+01","2021-02-06 17:39:32.823568+01"
"505017","9","6","prediction","articles","985970","{""claims"": []}","2021-02-06 17:39:45.935447+01","2021-02-06 17:39:45.935447+01"
"505018","9","6","prediction","articles","985971","{""claims"": []}","2021-02-06 17:39:46.756572+01","2021-02-06 17:39:46.756572+01"
"505021","9","6","prediction","articles","985975","{""claims"": []}","2021-02-06 17:39:49.878971+01","2021-02-06 17:39:49.878971+01"
"505022","9","6","prediction","articles","985977","{""claims"": []}","2021-02-06 17:39:50.778399+01","2021-02-06 17:39:50.778399+01"
"505023","9","6","prediction","articles","985979","{""claims"": []}","2021-02-06 17:39:52.212548+01","2021-02-06 17:39:52.212548+01"
"505031","9","6","prediction","articles","985996","{""claims"": []}","2021-02-06 17:39:58.691432+01","2021-02-06 17:39:58.691432+01"
"505039","9","6","prediction","articles","986009","{""claims"": []}","2021-02-06 17:40:06.457388+01","2021-02-06 17:40:06.457388+01"
"505040","9","6","prediction","articles","986013","{""claims"": []}","2021-02-06 17:40:07.392795+01","2021-02-06 17:40:07.392795+01"
"505042","9","6","prediction","articles","986020","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2168, ""presence"": ""yes"", ""stance_score"": 0.9471908211708069, ""presence_score"": 0.387766071622117, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 3871, ""presence"": ""yes"", ""stance_score"": 0.8498891592025757, ""presence_score"": 0.40965330722777515, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:40:09.646618+01","2021-02-06 17:40:09.646618+01"
"505043","9","6","prediction","articles","986022","{""claims"": []}","2021-02-06 17:40:10.517018+01","2021-02-06 17:40:10.517018+01"
"505048","9","6","prediction","articles","986145","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 7716, ""presence"": ""yes"", ""stance_score"": 0.963761031627655, ""presence_score"": 0.5104656854002131, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:40:16.749764+01","2021-02-06 17:40:16.749764+01"
"505055","9","6","prediction","articles","986166","{""claims"": [{""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 7703, ""presence"": ""yes"", ""stance_score"": 0.9513993859291077, ""presence_score"": 0.35159283838755456, ""partial_veracity"": ""true""}]}","2021-02-06 17:40:22.668371+01","2021-02-06 17:40:22.668371+01"
"505057","9","6","prediction","articles","986172","{""claims"": []}","2021-02-06 17:40:24.337067+01","2021-02-06 17:40:24.337067+01"
"505067","9","6","prediction","articles","986196","{""claims"": []}","2021-02-06 17:40:36.030048+01","2021-02-06 17:40:36.030048+01"
"505070","9","6","prediction","articles","986205","{""claims"": []}","2021-02-06 17:40:38.400607+01","2021-02-06 17:40:38.400607+01"
"505076","9","6","prediction","articles","986257","{""claims"": []}","2021-02-06 17:40:43.67637+01","2021-02-06 17:40:43.67637+01"
"505082","9","6","prediction","articles","986314","{""claims"": []}","2021-02-06 17:40:50.557447+01","2021-02-06 17:40:50.557447+01"
"505091","9","6","prediction","articles","986328","{""claims"": []}","2021-02-06 17:40:58.975859+01","2021-02-06 17:40:58.975859+01"
"505092","9","6","prediction","articles","986331","{""claims"": []}","2021-02-06 17:40:59.752513+01","2021-02-06 17:40:59.752513+01"
"505095","9","6","prediction","articles","986334","{""claims"": []}","2021-02-06 17:41:02.246422+01","2021-02-06 17:41:02.246422+01"
"505097","9","6","prediction","articles","986347","{""claims"": []}","2021-02-06 17:41:03.850655+01","2021-02-06 17:41:03.850655+01"
"505109","9","6","prediction","articles","984709","{""claims"": []}","2021-02-06 17:41:18.446521+01","2021-02-06 17:41:18.446521+01"
"505112","9","6","prediction","articles","984718","{""claims"": []}","2021-02-06 17:41:23.605824+01","2021-02-06 17:41:23.605824+01"
"505113","9","6","prediction","articles","984719","{""claims"": []}","2021-02-06 17:41:24.284751+01","2021-02-06 17:41:24.284751+01"
"505085","9","6","prediction","articles","986320","{""claims"": []}","2021-02-06 17:40:53.037064+01","2021-09-22 02:12:31.258413+02"
"505073","9","6","prediction","articles","986211","{""claims"": []}","2021-02-06 17:40:41.29414+01","2022-03-09 21:51:37.512608+01"
"505077","9","6","prediction","articles","986259","{""claims"": []}","2021-02-06 17:40:44.8866+01","2022-03-09 21:51:53.20526+01"
"505105","9","6","prediction","articles","984696","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 5482, ""presence"": ""yes"", ""stance_score"": 0.9655187129974365, ""presence_score"": 0.38003267473969093, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2168, ""presence"": ""yes"", ""stance_score"": 0.9767414331436157, ""presence_score"": 0.37885286911496935, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 3871, ""presence"": ""yes"", ""stance_score"": 0.9975972771644592, ""presence_score"": 0.46077553900819235, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:41:14.171317+01","2022-01-11 00:50:03.719168+01"
